Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",1002,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",5538,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",3849,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",4089,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",3429,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),Not stated,1968,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",9.296276013143483023001095290,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.5728368017524644030668127100,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",25.273822562979189485213581600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",17.565717415115005476451259580,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",18.661007667031763417305585980,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",15.648959474260679079956188390,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Total personal income for people who live in this area (Age 15+),Not stated,8.981380065717415115005476450,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,27.401604178324939376981906360,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,14.754709942174967356836411120,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,17.375489647453833240067151650,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.8953553441522104085058757700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,19.903003171050177205745196790,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,2.4622271964185786233911583700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,1.1938071255362805446745010300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.7720574519679164335012124600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.6974445066218988994590561500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,2.0984890878567431449356463300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,0.4196978175713486289871292700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.564819996269352732699123300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,0.7741093079649319156873717600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,2.779332214139153143070322700,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Sources of personal income for people who live in area (Age 15+),Not stated,3.9078530124976683454579369500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Thames-Coromandel,Income,Number of families in income bracket,"$20,000 and under",510,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Thames-Coromandel,Income,Number of families in income bracket,"$20,001 to $30,000",873,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Thames-Coromandel,Income,Number of families in income bracket,"$30,001 to $50,000",1860,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Thames-Coromandel,Income,Number of families in income bracket,"$50,001 to $70,000",1179,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Thames-Coromandel,Income,Number of families in income bracket,"$70,001 to $100,000",1242,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
