Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Christchurch,Demographics,Participating in study (Age 15+),Full-time and part-time study,39,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Participating in study (Age 15+),Not studying,215661,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Home ownership,Own or partly-own home they usually live in,133497,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Home ownership,Does not own home they usually live in,134541,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Demographics,Home ownership,Not elsewhere included,12573,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Christchurch,Income,Median family income ($),,76100,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Christchurch,Income,Median household income ($),,65300,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Christchurch,Income,Median personal income ($),,29800,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",31842,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",14106,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",47295,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",35913,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",58179,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",69702,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),Not stated,23574,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
