Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",2004,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",1485,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",2268,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",1875,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),Not stated,921,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",10.631328171530673019654556280,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",4.4669446098868374032162001200,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",19.892793329362715902322811200,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",14.740917212626563430613460390,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",22.513400833829660512209648600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",18.612269207861822513400833830,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Total personal income for people who live in this area (Age 15+),Not stated,9.142346634901727218582489580,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,36.912890544175460376577695010,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,13.738878543347817090833850610,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,14.318228843368508172977446720,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,1.034554107179805503827850200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
