Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Demographics,Cigarette smoking behaviour (Age 15+),Not elsewhere included,42,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),No Qualification,138,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Level 1 Certificate,57,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Level 2 Certificate,57,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Level 3 Certificate,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Level 4 Certificate,69,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Level 5 or Level 6 Diploma,21,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Bachelor Degree and Level 7 Qualifications,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Postgraduate and Honours Degrees,6,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Masters Degree,9,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Doctorate Degree,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Overseas Secondary School Qualification,9,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Highest qualification (Age 15+),Not elsewhere included,69,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",No children,42,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
